Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address
176,BRAKER LN / 35 SVRD,TURNED_ON,,Sarix,LOC16-002290,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,800,BRAKER LN,,11300,IH 35 SVRD,,5164497,,"(30.3769493, -97.6755829)",ONLINE,03/07/2018 03:30:00 PM +0000,-97.6755829,30.3769493,,http://162.89.4.145/CCTVImages/CCTV176.jpg
180,DUVAL RD / MOPAC EXPY SVRD,TURNED_ON,,Sarix,LOC16-002420,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,3000,DUVAL RD,,12000,MOPAC EXPY SVRD,,5159989,,"(30.4090595, -97.716095)",ONLINE,03/19/2018 01:30:00 PM +0000,-97.716095,30.4090595,,http://162.89.4.145/CCTVImages/CCTV180.jpg
173,BRAKER LN / METRIC BLVD,TURNED_ON,,Sarix,LOC16-002235,,NORTHWEST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,1910,BRAKER LN,,11301,METRIC BLVD,,5160898,,"(30.3923416, -97.7082825)",ONLINE,03/23/2018 01:30:00 PM +0000,-97.7082825,30.3923416,,http://162.89.4.145/CCTVImages/CCTV173.jpg
174,BRAKER LN / BURNET RD,TURNED_ON,,Sarix,LOC16-002265,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,2512,BRAKER LN,,10700,BURNET RD,,5159410,,"(30.3911648, -97.7218094)",ONLINE,03/23/2018 01:30:00 PM +0000,-97.7218094,30.3911648,,http://162.89.4.145/CCTVImages/CCTV174.jpg
170,NORTHLAND DR / MOPAC EXPY SVRD,TURNED_ON,03/23/2018,Sarix,LOC16-002165,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3300,NORTHLAND DR,,5700,MOPAC EXPY SVRD,,5154860,,"(30.3367844, -97.7559586)",ONLINE,03/24/2018 01:30:00 PM +0000,-97.7559586,30.3367844,,http://162.89.4.145/CCTVImages/CCTV170.jpg
171,FAR WEST BLVD / MOPAC EXPY SVRD,TURNED_ON,,Sarix,LOC16-002195,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3300,FAR WEST BLVD,,6900,MOPAC EXPY SVRD,,5155589,,"(30.3519115, -97.7496185)",ONLINE,03/25/2018 01:30:00 PM +0000,-97.7496185,30.3519115,,http://162.89.4.145/CCTVImages/CCTV171.jpg
166,STASSNEY LN / 35 SVRD,TURNED_ON,05/15/2017,Sarix,LOC16-002090,,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,1501,STASSNEY LN,,5301,IH 35 SVRD,,5154346,,"(30.1981945, -97.7636566)",ONLINE,03/28/2018 01:30:00 PM +0000,-97.7636566,30.1981945,,http://162.89.4.145/CCTVImages/CCTV166.jpg
179,LAMAR BLVD / RUNDBERG LN,TURNED_ON,,Sarix,LOC16-002330,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,9200,LAMAR BLVD,,411,RUNDBERG LN,,5162155,,"(30.3631401, -97.6970215)",OFFLINE,03/29/2018 08:30:00 AM +0000,-97.6970215,30.3631401,,http://162.89.4.145/CCTVImages/CCTV179.jpg
163,BRODIE LN / WILLIAM CANNON DR,TURNED_ON,,Sarix,LOC16-002055,,SOUTHWEST,"8,5",AUSTIN FULL PURPOSE,ROADWAY,,,6912,BRODIE LN,,3501,WILLIAM CANNON DR,,5147962,,"(30.2137775, -97.8303833)",ONLINE,03/31/2018 08:30:00 AM +0000,-97.8303833,30.2137775,,http://162.89.4.145/CCTVImages/CCTV163.jpg
165,CAPITAL OF TEXAS HWY / WEST GATE BLVD,TURNED_ON,,Sarix,LOC16-002080,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,3800,CAPITAL OF TEXAS HWY,,3901,WEST GATE BLVD,,5150283,,"(30.2421951, -97.8011093)",ONLINE,03/31/2018 08:30:00 AM +0000,-97.8011093,30.2421951,,http://162.89.4.145/CCTVImages/CCTV165.jpg
186,BEN WHITE BLVD SVRD / WOODWARD ST,TURNED_ON,,Sarix,LOC16-002465,,SOUTHEAST,"3,2",AUSTIN FULL PURPOSE,ROADWAY,,,2019,BEN WHITE BLVD SVRD,,2070,WOODWARD ST,,5157007,,"(30.2157249, -97.744072)",ONLINE,01/23/2018 03:30:00 PM +0000,-97.744072,30.2157249,,http://162.89.4.145/CCTVImages/CCTV186.jpg
187,IH 35 SVRD / BEN WHITE BLVD SVRD,TURNED_ON,,Sarix,LOC16-002475,,SOUTHEAST,"3,2",AUSTIN FULL PURPOSE,ROADWAY,,,4015,IH 35 SVRD,,1300,BEN WHITE BLVD SVRD,,5155881,,"(30.215517, -97.7512589)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7512589,30.215517,,http://162.89.4.145/CCTVImages/CCTV187.jpg
189,MONTOPOLIS DR / BEN WHITE BLVD SVRD,TURNED_ON,,Sarix,LOC16-002495,,SOUTHEAST,"3,2",AUSTIN FULL PURPOSE,ROADWAY,,,3100,MONTOPOLIS DR,,5700,BEN WHITE BLVD SVRD,,5160970,,"(30.2119789, -97.7125397)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7125397,30.2119789,,http://162.89.4.145/CCTVImages/CCTV189.jpg
190,PARMER LN / MOPAC EXPY SVRD,TURNED_ON,,Sarix,LOC16-002530,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,3048,PARMER LN,,12511,MOPAC EXPY SVRD,,5161296,,"(30.4199772, -97.7035828)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7035828,30.4199772,,http://162.89.4.145/CCTVImages/CCTV190.jpg
191,LAMAR BLVD / PARMER LN,TURNED_ON,,Sarix,LOC16-002540,,NORTHWEST,7,AUSTIN FULL PURPOSE,BUILDING,,,12400,LAMAR BLVD,,1001,PARMER LN,,5164152,12/28/2016 04:21:00 PM +0000,"(30.4078522, -97.6782227)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6782227,30.4078522,,http://162.89.4.145/CCTVImages/CCTV191.jpg
192,BRAKER LN / MOPAC EXPY SVRD,TURNED_ON,,Sarix,LOC16-002570,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,3700,BRAKER LN,,10700,MOPAC EXPY SVRD,,5158092,,"(30.3954906, -97.7321243)",OFFLINE,01/12/2018 04:43:00 AM +0000,-97.7321243,30.3954906,,http://162.89.4.145/CCTVImages/CCTV192.jpg
193,TECH RIDGE BLVD / 35 SVRD (YAGER LN),TURNED_ON,09/13/2017,Sarix,LOC16-002590,YAGER LN,NORTHEAST,"1,7",AUSTIN FULL PURPOSE,ROADWAY,,,12100,TECH RIDGE BLVD,,12200,IH 35 SVRD,,5164691,,"(30.3991604, -97.6730423)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6730423,30.3991604,,http://162.89.4.145/CCTVImages/CCTV193.jpg
194,BURLESON RD / MONTOPOLIS DR,TURNED_ON,09/01/2017,Sarix,LOC16-002615,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,6300,BURLESON RD,,3605,MONTOPOLIS DR,,5160558,,"(30.2055626, -97.7165909)",OFFLINE,01/20/2018 03:30:00 PM +0000,-97.7165909,30.2055626,,http://162.89.4.145/CCTVImages/CCTV194.jpg
196,HOWARD LN / DESSAU RD,TURNED_ON,,Sarix,LOC16-002645,,NORTHEAST,"1,7",AUSTIN FULL PURPOSE,ROADWAY,,,1500,HOWARD LN,,13500,DESSAU RD,,5166825,,"(30.4036503, -97.6384277)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6384277,30.4036503,,http://162.89.4.145/CCTVImages/CCTV196.jpg
198,1ST ST / BEN WHITE BLVD SVRD,TURNED_ON,,Sarix,LOC16-002660,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,3817,1ST ST,,600,BEN WHITE BLVD SVRD,,5153502,,"(30.226881, -97.7692413)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7692413,30.226881,,http://162.89.4.145/CCTVImages/CCTV198.jpg
202,BURLESON RD / MC KINNEY FALLS PKWY,TURNED_ON,,Sarix,LOC16-002725,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,7508,BURLESON RD,,4121,MC KINNEY FALLS PKWY,,5162528,,"(30.1919994, -97.6983871)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6983871,30.1919994,,http://162.89.4.145/CCTVImages/CCTV202.jpg
203,AIRPORT BLVD / WILSHIRE BLVD,TURNED_ON,,Sarix,LOC16-002740,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,4301,AIRPORT BLVD,,1610,WILSHIRE BLVD,,5161099,,"(30.2978573, -97.7088776)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7088776,30.2978573,,http://162.89.4.145/CCTVImages/CCTV203.jpg
204,IH 35 SVRD / 290 HWY SVRD (E Koenig LN),TURNED_ON,,Sarix,LOC16-002895,E Koenig LN,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,6100,IH 35 SVRD,KOENIG LN,6100,US 290 HWY SVRD,,5161309,,"(30.3227043, -97.7060852)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7060852,30.3227043,,http://162.89.4.145/CCTVImages/CCTV204.jpg
206,RUNDBERG LN / 35 SVRD,TURNED_ON,,Spectra Enhanced,LOC16-002925,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,712,RUNDBERG LN,,9400,IH 35 SVRD,,5163096,,"(30.358427, -97.6885452)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6885452,30.358427,,http://162.89.4.145/CCTVImages/CCTV206.jpg
185,BEN WHITE BLVD / RIVERSIDE DR,TURNED_ON,,Sarix,LOC16-002455,,SOUTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,7700,BEN WHITE BLVD,,7700,RIVERSIDE DR,,5367215,,"(30.21883, -97.69118)",ONLINE,02/24/2018 03:30:00 PM +0000,-97.69118,30.21883,,http://162.89.4.145/CCTVImages/CCTV185.jpg
200,RIVERSIDE DR / MONTOPOLIS DR,TURNED_ON,,Sarix,LOC16-002695,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,6200,RIVERSIDE DR,,1901,MONTOPOLIS DR,,5161846,,"(30.2249317, -97.7034378)",ONLINE,03/03/2018 03:30:00 PM +0000,-97.7034378,30.2249317,,http://162.89.4.145/CCTVImages/CCTV200.jpg
195,PARMER LN / 35 SVRD,TURNED_ON,,Sarix,LOC16-002635,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,900,PARMER LN,,12600,IH 35 SVRD,,5164455,,"(30.4080296, -97.6752319)",ONLINE,03/24/2018 01:30:00 PM +0000,-97.6752319,30.4080296,,http://162.89.4.145/CCTVImages/CCTV195.jpg
188,IH 35 SVRD / WOODWARD ST,TURNED_ON,,Sarix,LOC16-002480,,SOUTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,3500,IH 35 SVRD,,578,WOODWARD ST,,5156416,,"(30.2234898, -97.7476883)",ONLINE,03/29/2018 08:30:00 AM +0000,-97.7476883,30.2234898,,http://162.89.4.145/CCTVImages/CCTV188.jpg
201,OLTORF ST / MONTOPOLIS DR,TURNED_ON,,Sarix,LOC16-002710,,SOUTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,5500,OLTORF ST,,2900,MONTOPOLIS DR,,5161173,,"(30.2150421, -97.7102966)",ONLINE,03/29/2018 08:30:00 AM +0000,-97.7102966,30.2150421,,http://162.89.4.145/CCTVImages/CCTV201.jpg
205,ST JOHNS AVE / 35 SVRD,TURNED_ON,,Sarix,LOC16-002920,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,800,ST JOHNS AVE,,7200,IH 35 SVRD,,5161497,,"(30.3325787, -97.7037048)",OFFLINE,04/02/2018 08:30:00 AM +0000,-97.7037048,30.3325787,,http://162.89.4.145/CCTVImages/CCTV205.jpg
212,ED BLUESTEIN BLVD / LOYOLA LN,TURNED_ON,,Sarix,LOC16-003100,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6500,ED BLUESTEIN BLVD,,5501,LOYOLA LN,,5165704,,"(30.3026314, -97.6609726)",OFFLINE,01/23/2018 03:30:00 PM +0000,-97.6609726,30.3026314,,http://162.89.4.145/CCTVImages/CCTV212.jpg
214,GREAT HILLS TRL / JOLLYVILLE RD,TURNED_ON,,Sarix,LOC16-003110,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,9800,GREAT HILLS TRL,,10022,JOLLYVILLE RD,,5155431,,"(30.3941898, -97.7497025)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7497025,30.3941898,,http://162.89.4.145/CCTVImages/CCTV214.jpg
215,JOLLYVILLE RD / OAK KNOLL DR,TURNED_ON,,Sarix,LOC16-003115,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,12018,JOLLYVILLE RD,,11914,OAK KNOLL DR,,5154014,,"(30.427557, -97.7600708)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7600708,30.427557,,http://162.89.4.145/CCTVImages/CCTV215.jpg
216,FM 969 RD / ED BLUESTEIN BLVD SVRD (Martin Luther King Jr Blvd / US 183),TURNED_ON,,Sarix,LOC16-003120,Martin Luther King Jr Blvd / US 183,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6000,FM 969 RD,,4893,ED BLUESTEIN BLVD SVRD,,5165563,,"(30.2854214, -97.6640472)",OFFLINE,01/20/2018 03:30:00 PM +0000,-97.6640472,30.2854214,,http://162.89.4.145/CCTVImages/CCTV216.jpg
218,ANDERSON LN SVRD / LAMAR BLVD SVRD,TURNED_ON,,Sarix,LOC16-003135,,NORTHEAST,"4,7",AUSTIN FULL PURPOSE,ROADWAY,,,718,ANDERSON LN SVRD,,7829,LAMAR BLVD SVRD,,5160636,,"(30.3477535, -97.7119446)",ONLINE,01/25/2018 03:30:00 PM +0000,-97.7119446,30.3477535,,http://162.89.4.145/CCTVImages/CCTV218.jpg
219,ANDERSON LN SVRD / LAMAR BLVD SVRD,TURNED_ON,,Sarix,LOC16-003135,,NORTHEAST,"4,7",AUSTIN FULL PURPOSE,ROADWAY,,,718,ANDERSON LN SVRD,,7829,LAMAR BLVD SVRD,,5160636,,"(30.3477535, -97.7119446)",OFFLINE,01/21/2018 03:30:00 PM +0000,-97.7119446,30.3477535,,http://162.89.4.145/CCTVImages/CCTV219.jpg
220,FM 620 RD / ANDERSON MILL RD,TURNED_ON,,Sarix,LOC16-003165,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,11600,FM 620 RD,,11611,ANDERSON MILL RD,,5147797,,"(30.4554501, -97.8258057)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.8258057,30.4554501,,http://162.89.4.145/CCTVImages/CCTV220.jpg
221,51ST ST / 35 SVRD,TURNED_ON,,Sarix,LOC16-003235,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1000,51ST ST,,5100,IH 35 SVRD,,5160817,,"(30.3101578, -97.7113037)",ONLINE,02/02/2018 03:30:00 PM +0000,-97.7113037,30.3101578,,http://162.89.4.145/CCTVImages/CCTV221.jpg
222,BRAKER LN / JOLLYVILLE RD,TURNED_ON,,Sarix,LOC16-003245,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,4815,BRAKER LN,,10728,JOLLYVILLE RD,,5155508,,"(30.4006977, -97.7488632)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7488632,30.4006977,,http://162.89.4.145/CCTVImages/CCTV222.jpg
223,5701 BLK MC NEIL DR (YMCA),TURNED_ON,08/11/2017,Sarix,LOC16-003285,YMCA,NORTHWEST,6,AUSTIN 2 MILE ETJ,ROADWAY,,,5701,MC NEIL DR,,,,,,,"(30.4463997, -97.7342911)",ONLINE,01/31/2018 03:30:00 PM +0000,-97.7342911,30.4463997,,http://162.89.4.145/CCTVImages/CCTV223.jpg
225,LAKELINE BLVD / 183 HWY SVRD,TURNED_ON,,Sarix,LOC16-003315,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,2901,LAKELINE BLVD,,14076,US 183 HWY SVRD,,5149505,,"(30.4794254, -97.803299)",ONLINE,02/03/2018 03:30:00 PM +0000,-97.803299,30.4794254,,http://162.89.4.145/CCTVImages/CCTV225.jpg
226,ANDERSON MILL RD / PARMER LN,TURNED_ON,,Sarix,LOC16-003335,,NORTHWEST,6,AUSTIN 2 MILE ETJ,ROADWAY,,,8001,ANDERSON MILL RD,,7700,PARMER LN,,5154630,,"(30.4605808, -97.7545547)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7545547,30.4605808,,http://162.89.4.145/CCTVImages/CCTV226.jpg
227,MC NEIL DR / PARMER LN,TURNED_ON,,Sarix,LOC16-003340,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,6100,MC NEIL DR,,6100,PARMER LN,,5156304,,"(30.4438496, -97.7423935)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7423935,30.4438496,,http://162.89.4.145/CCTVImages/CCTV227.jpg
230,LAKELINE MALL DR / 183 HWY SVRD,TURNED_ON,,Axis,LOC16-003400,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,11000,LAKELINE MALL DR,,13900,US 183 HWY SVRD,,5149897,,"(30.4728546, -97.7991867)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7991867,30.4728546,,http://162.89.4.145/CCTVImages/CCTV230.jpg
213,ED BLUESTEIN BLVD / TECHNI CENTER DR,TURNED_ON,03/15/2018,Sarix,LOC16-003105,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,4000,ED BLUESTEIN BLVD,,5800,TECHNI CENTER DR,,5165361,,"(30.2760506, -97.6679153)",OFFLINE,03/16/2018 01:30:00 PM +0000,-97.6679153,30.2760506,,http://162.89.4.145/CCTVImages/CCTV213.jpg
210,BURNET RD / RESEARCH BLVD SVRD,TURNED_ON,,Sarix,LOC16-003045,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,8927,BURNET RD,,9052,RESEARCH BLVD SVRD,,5158961,,"(30.3728848, -97.7264786)",ONLINE,03/20/2018 01:30:00 PM +0000,-97.7264786,30.3728848,,http://162.89.4.145/CCTVImages/CCTV210.jpg
217,MARTIN LUTHER KING JR BLVD / SPRINGDALE RD,TURNED_ON,,Sarix,LOC16-003130,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,4600,MARTIN LUTHER KING JR BLVD,,1800,SPRINGDALE RD,,5164054,,"(30.285862, -97.6826248)",ONLINE,03/30/2018 08:30:00 AM +0000,-97.6826248,30.285862,,http://162.89.4.145/CCTVImages/CCTV217.jpg
224,MC NEIL RD / HOWARD LN,TURNED_ON,,Sarix,LOC16-003290,,NORTHWEST,6,AUSTIN LTD,ROADWAY,,,13600,MC NEIL RD,,5001,HOWARD LN,,5158796,,"(30.4490528, -97.7255859)",ONLINE,03/30/2018 08:30:00 AM +0000,-97.7255859,30.4490528,,http://162.89.4.145/CCTVImages/CCTV224.jpg
209,RED RIVER ST / 4TH ST,TURNED_ON,,Sarix,LOC16-003040,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,400,RED RIVER ST,,500,4TH ST,,5157734,,"(30.2646255, -97.7378387)",OFFLINE,04/06/2018 08:30:00 AM +0000,-97.7378387,30.2646255,,http://162.89.4.145/CCTVImages/CCTV209.jpg
231,HOWARD LN / 35 SVRD,TURNED_ON,,Sarix,LOC16-003410,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1120,HOWARD LN,,13700,IH 35 SVRD,,5164799,,"(30.4242554, -97.6711884)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6711884,30.4242554,,http://162.89.4.145/CCTVImages/CCTV231.jpg
232,DUVAL RD / JOLLYVILLE RD,TURNED_ON,,Sarix,LOC16-003440,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,5600,DUVAL RD,,11616,JOLLYVILLE RD,,5155327,,"(30.4172859, -97.7500381)",OFFLINE,01/21/2018 03:30:00 PM +0000,-97.7500381,30.4172859,,http://162.89.4.145/CCTVImages/CCTV232.jpg
233,FM 969 RD / DECKER LN,TURNED_ON,,Sarix,LOC16-003460,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,8600,FM 969 RD,,5200,DECKER LN,,5167104,,"(30.2767944, -97.6372757)",ONLINE,02/06/2018 03:30:00 PM +0000,-97.6372757,30.2767944,,http://162.89.4.145/CCTVImages/CCTV233.jpg
239,35TH ST / EXPOSITION BLVD,TURNED_ON,,Sarix,LOC16-003715,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2700,35TH ST,,3400,EXPOSITION BLVD,,5154071,,"(30.3104992, -97.7627029)",OFFLINE,01/20/2018 03:30:00 PM +0000,-97.7627029,30.3104992,,http://162.89.4.145/CCTVImages/CCTV239.jpg
240,MANOR RD / NORTHEAST DR,TURNED_ON,,Sarix,LOC16-003735,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6500,MANOR RD,,3300,NORTHEAST DR,,5165107,,"(30.3085327, -97.6707687)",ONLINE,02/07/2018 03:30:00 PM +0000,-97.6707687,30.3085327,,http://162.89.4.145/CCTVImages/CCTV240.jpg
244,MANOR RD / 35 SVRD,TURNED_ON,08/03/2017,Sarix,LOC16-003805,,CENTRAL,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,914,MANOR RD,,2100,IH 35 SVRD,,5159120,,"(30.2830906, -97.727478)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.727478,30.2830906,,http://162.89.4.145/CCTVImages/CCTV244.jpg
247,PARMER LN / SPECTRUM DR,TURNED_ON,,Sarix,LOC16-003820,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,9500,PARMER LN,,9501,SPECTRUM DR,,5152967,,"(30.4816914, -97.7670975)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7670975,30.4816914,,http://162.89.4.145/CCTVImages/CCTV247.jpg
249,DECKER LN / LOYOLA LN,TURNED_ON,,Sarix,LOC16-003850,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6700,DECKER LN,,8301,LOYOLA LN,,5167561,,"(30.2912273, -97.6279831)",ONLINE,02/06/2018 03:30:00 PM +0000,-97.6279831,30.2912273,,http://162.89.4.145/CCTVImages/CCTV249.jpg
250,FM 969 RD / JOHNNY MORRIS RD,TURNED_ON,,Sarix,LOC16-003860,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,7000,FM 969 RD,,5100,JOHNNY MORRIS RD,,5166219,,"(30.2827682, -97.653183)",ONLINE,02/07/2018 03:30:00 PM +0000,-97.653183,30.2827682,,http://162.89.4.145/CCTVImages/CCTV250.jpg
241,BRODIE LN / DAVIS LN,TURNED_ON,,Sarix,LOC16-003750,,SOUTHWEST,"5,8",AUSTIN FULL PURPOSE,ROADWAY,,,8900,BRODIE LN,,3301,DAVIS LN,,5146913,,"(30.1953335, -97.8422852)",OFFLINE,03/14/2018 01:30:00 PM +0000,-97.8422852,30.1953335,,http://162.89.4.145/CCTVImages/CCTV241.jpg
253,WELLS BRANCH PKWY / 35 SVRD,TURNED_ON,,Sarix,LOC16-003915,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1511,WELLS BRANCH PKWY,,15000,IH 35 SVRD,,5165050,,"(30.440731, -97.6677628)",ONLINE,03/16/2018 01:30:00 PM +0000,-97.6677628,30.440731,,http://162.89.4.145/CCTVImages/CCTV253.jpg
254,BRAKER LN / RESEARCH BLVD SVRD,TURNED_ON,,Sarix,LOC16-003975,,NORTHWEST,"7,10",AUSTIN FULL PURPOSE,ROADWAY,,,4620,BRAKER LN,,10826,RESEARCH BLVD SVRD,,5155883,,"(30.4005356, -97.7462845)",ONLINE,03/20/2018 01:30:00 PM +0000,-97.7462845,30.4005356,,http://162.89.4.145/CCTVImages/CCTV254.jpg
238,LAKE AUSTIN BLVD / REDBUD TRL,TURNED_ON,,Sarix,LOC16-003690,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,3600,LAKE AUSTIN BLVD,,3101,REDBUD TRL,,5151762,,"(30.2915916, -97.7830658)",ONLINE,03/23/2018 01:30:00 PM +0000,-97.7830658,30.2915916,,http://162.89.4.145/CCTVImages/CCTV238.jpg
242,SPICEWOOD SPRINGS RD / YAUPON DR,TURNED_ON,,Sarix,LOC16-003760,,NORTHWEST,"10,6",AUSTIN FULL PURPOSE,ROADWAY,,,8468,SPICEWOOD SPRINGS RD,,8307,YAUPON DR,,5151420,,"(30.4283123, -97.7830505)",ONLINE,03/23/2018 01:30:00 PM +0000,-97.7830505,30.4283123,,http://162.89.4.145/CCTVImages/CCTV242.jpg
246,PARMER LN / LEGENDARY DR (Riata Vista Circle - West),TURNED_ON,,Sarix,LOC16-003815,Riata Vista Circle - West,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,5600,PARMER LN,,13420,LEGENDARY DR,,5157325,,"(30.4372978, -97.7359543)",ONLINE,03/24/2018 01:30:00 PM +0000,-97.7359543,30.4372978,,http://162.89.4.145/CCTVImages/CCTV246.jpg
243,SLAUGHTER LN / 35 SVRD,TURNED_ON,,Sarix,LOC16-003775,,SOUTHWEST,"5,2",AUSTIN FULL PURPOSE,ROADWAY,,,102,SLAUGHTER LN,,8652,IH 35 SVRD,,5151710,,"(30.1670704, -97.7869263)",ONLINE,03/30/2018 08:30:00 AM +0000,-97.7869263,30.1670704,,http://162.89.4.145/CCTVImages/CCTV243.jpg
234,US 290 HWY / WILLIAM CANNON DR,TURNED_ON,,Sarix,LOC16-003480,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,6322,US 290 HWY,,6400,WILLIAM CANNON DR,,5144899,,"(30.2340565, -97.86483)",ONLINE,03/31/2018 08:30:00 AM +0000,-97.86483,30.2340565,,http://162.89.4.145/CCTVImages/CCTV234.jpg
255,MOPAC EXPY SVRD / BARTON SKWY,TURNED_ON,,Sarix,LOC16-004025,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,1300,MOPAC EXPY SVRD,,2999,BARTON SKWY,,5151258,,"(30.2622852, -97.7892303)",ONLINE,03/31/2018 08:30:00 AM +0000,-97.7892303,30.2622852,,http://162.89.4.145/CCTVImages/CCTV255.jpg
236,SH 71  / 290 HWY,TURNED_ON,,Sarix,LOC16-003495,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,6901,SH 71,,6851,US 290 HWY,,5144363,,"(30.2333431, -97.8747025)",ONLINE,04/06/2018 08:30:00 AM +0000,-97.8747025,30.2333431,,http://162.89.4.145/CCTVImages/CCTV236.jpg
256,FM 620 RD / PARMER LN,TURNED_ON,02/01/2018,Sarix,LOC16-004060,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,13941,FM 620 RD,,,PARMER LN,,5153256,,"(30.4759941, -97.7646179)",ONLINE,02/02/2018 03:30:00 PM +0000,-97.7646179,30.4759941,,http://162.89.4.145/CCTVImages/CCTV256.jpg
